C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_33_323.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_33_323.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_33_323.jpg, -0.264384, 1, 0, 10.83743
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_33_428.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_33_428.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_33_428.jpg, -0.2637811, 1, 0, 11.87632
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_33_532.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_33_532.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_33_532.jpg, 0, 1, 0, 13.15589
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_33_636.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_33_636.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_33_636.jpg, -0.1123254, 1, 0, 14.27324
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_33_740.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_33_740.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_33_740.jpg, -0.4248294, 1, 0, 15.2315
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_33_840.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_33_840.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_33_840.jpg, -0.1895844, 1, 0, 16.3535
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_33_944.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_33_944.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_33_944.jpg, 0, 1, 0, 17.25122
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_045.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_045.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_045.jpg, -0.1115598, 1, 0, 18.43849
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_150.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_150.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_150.jpg, -0.2168358, 1, 0, 19.60082
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_250.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_250.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_250.jpg, 0, 1, 0, 20.50007
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_354.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_354.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_354.jpg, 0, 1, 0, 21.57849
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_456.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_456.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_456.jpg, -0.2197155, 1, 0, 22.51069
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_557.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_557.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_557.jpg, -0.4298019, 1, 0, 23.39013
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_658.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_658.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_658.jpg, -0.1244499, 1, 0, 24.34847
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_763.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_763.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_763.jpg, 0, 1, 0, 25.3004
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_866.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_866.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_866.jpg, -0.1852161, 1, 0, 26.24597
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_34_970.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_34_970.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_34_970.jpg, -0.00905763, 1, 0, 27.35052
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_071.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_071.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_071.jpg, 0, 1, 0, 28.27998
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_174.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_174.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_174.jpg, -0.04946639, 1, 0, 29.2031
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_276.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_276.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_276.jpg, -0.3409749, 1, 0, 30.05525
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_380.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_380.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_380.jpg, -0.3393345, 1, 0, 30.1813
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_483.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_483.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_483.jpg, -0.1977066, 1, 0, 30.19131
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_586.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_586.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_586.jpg, -0.3772836, 1, 0, 30.17975
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_686.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_686.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_686.jpg, -0.07606924, 1, 0, 30.19159
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_792.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_792.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_792.jpg, 0, 1, 0, 30.18933
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_35_895.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_35_895.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_35_895.jpg, 0, 1, 0, 30.1902
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_000.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_000.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_000.jpg, 0, 1, 0, 30.18963
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_105.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_105.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_105.jpg, 0, 1, 0, 30.19033
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_209.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_209.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_209.jpg, 0, 1, 0, 30.18946
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_311.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_311.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_311.jpg, 0, 1, 0, 30.19026
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_414.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_414.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_414.jpg, 0, 1, 0, 30.19015
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_518.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_518.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_518.jpg, 0, 1, 0, 30.19014
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_623.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_623.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_623.jpg, 0, 1, 0, 30.19014
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_728.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_728.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_728.jpg, 0, 1, 0, 30.189
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_831.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_831.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_831.jpg, 0, 1, 0, 30.19056
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_36_932.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_36_932.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_36_932.jpg, 0, 1, 0, 30.18984
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_035.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_035.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_035.jpg, 0, 1, 0, 30.19073
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_135.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_135.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_135.jpg, -0.2788791, 1, 0, 30.17019
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_239.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_239.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_239.jpg, -0.2594259, 1, 0, 30.18525
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_340.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_340.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_340.jpg, 0, 1, 0, 30.18727
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_446.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_446.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_446.jpg, -0.1030848, 1, 0, 30.19002
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_549.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_549.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_549.jpg, -0.1067085, 1, 0, 30.1906
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_650.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_650.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_650.jpg, 0, 1, 0, 30.18977
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_752.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_752.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_752.jpg, 0, 1, 0, 30.19076
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_852.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_852.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_852.jpg, 0, 1, 0, 30.19031
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_37_954.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_37_954.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_37_954.jpg, 0, 1, 0, 30.19032
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_056.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_056.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_056.jpg, 0, 1, 0, 30.19029
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_157.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_157.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_157.jpg, -0.2702265, 1, 0, 30.17176
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_263.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_263.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_263.jpg, -0.1660989, 1, 0, 30.19006
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_365.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_365.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_365.jpg, 0, 1, 0, 30.18933
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_468.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_468.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_468.jpg, -0.1374702, 1, 0, 30.18738
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_571.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_571.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_571.jpg, -0.2218602, 1, 0, 30.18541
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_674.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_674.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_674.jpg, 0, 1, 0, 30.18897
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_777.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_777.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_777.jpg, 0, 1, 0, 30.19019
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_880.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_880.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_880.jpg, -0.1791906, 1, 0, 30.18317
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_38_982.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_38_982.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_38_982.jpg, 0, 1, 0, 30.18971
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_082.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_082.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_082.jpg, 0, 1, 0, 30.1902
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_184.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_184.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_184.jpg, 0, 1, 0, 30.19026
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_284.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_284.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_284.jpg, 0, 1, 0, 30.19029
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_385.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_385.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_385.jpg, 0, 1, 0, 30.19047
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_493.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_493.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_493.jpg, -0.2146449, 1, 0, 30.17792
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_592.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_592.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_592.jpg, -0.1674657, 1, 0, 30.18836
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_695.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_695.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_695.jpg, 0, 1, 0, 30.18945
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_796.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_796.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_796.jpg, 0, 1, 0, 30.19016
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_39_898.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_39_898.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_39_898.jpg, -0.2930376, 1, 0, 30.17107
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_003.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_003.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_003.jpg, -0.06286259, 1, 0, 30.19108
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_107.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_107.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_107.jpg, 0, 1, 0, 30.19003
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_212.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_212.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_212.jpg, 0, 1, 0, 30.19029
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_312.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_312.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_312.jpg, 0, 1, 0, 30.18987
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_414.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_414.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_414.jpg, 0, 1, 0, 30.19031
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_515.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_515.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_515.jpg, -0.0313437, 1, 0, 30.18979
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_620.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_620.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_620.jpg, -0.2029824, 1, 0, 30.17959
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_723.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_723.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_723.jpg, 0, 1, 0, 30.18964
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_825.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_825.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_825.jpg, 0, 1, 0, 30.19022
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_40_928.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_40_928.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_40_928.jpg, 0, 1, 0, 30.19029
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_031.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_031.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_031.jpg, -0.1882995, 1, 0, 30.18105
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_134.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_134.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_134.jpg, -0.201837, 1, 0, 30.18705
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_236.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_236.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_236.jpg, 0, 1, 0, 30.18901
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_337.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_337.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_337.jpg, 0, 1, 0, 30.19005
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_438.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_438.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_438.jpg, -0.1853388, 1, 0, 30.18263
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_537.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_537.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_537.jpg, -0.2048229, 1, 0, 30.18757
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_641.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_641.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_641.jpg, 0, 1, 0, 30.18906
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_744.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_744.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_744.jpg, 0, 1, 0, 30.19016
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_845.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_845.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_845.jpg, 0, 1, 0, 30.19026
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_41_947.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_41_947.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_41_947.jpg, 0, 1, 0, 30.19029
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_42_050.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_42_050.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_42_050.jpg, 0, 1, 0, 30.1903
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_42_152.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_42_152.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_42_152.jpg, -0.2244933, 1, 0, 30.17675
C:\Users\aky\Documents\IMG\center_2024_09_11_14_19_42_253.jpg, C:\Users\aky\Documents\IMG\left_2024_09_11_14_19_42_253.jpg, C:\Users\aky\Documents\IMG\right_2024_09_11_14_19_42_253.jpg, -0.1862577, 1, 0, 30.18849
